500,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0,22300541,1610612766,CHA,Charlotte,1641706,Brandon Miller,Brandon,9.45,0,5,0,0,1,0,1,2,0.5,2,0,2,1,1,0,1,1,1,-5
1,22300541,1610612766,CHA,Charlotte,1628970,Miles Bridges,Miles,32.81666667,4,13,0.308,1,4,0.25,5,5,1,1,8,9,0,1,0,1,1,14,-32
2,22300541,1610612766,CHA,Charlotte,1630208,Nick Richards,Nick,22.18333333,5,8,0.625,0,0,0,2,2,1,5,3,8,1,0,1,0,3,12,-19
3,22300541,1610612766,CHA,Charlotte,1626179,Terry Rozier,Terry,28.38333333,6,14,0.429,3,9,0.333,1,2,0.5,0,2,2,2,2,1,1,2,16,-32
4,22300541,1610612766,CHA,Charlotte,1630163,LaMelo Ball,LaMelo,26.7,5,14,0.357,3,9,0.333,15,16,0.938,0,3,3,5,5,0,6,4,28,-16
5,22300541,1610612766,CHA,Charlotte,202397,Ish Smith,Ish,21.55,0,4,0,0,0,0,0,0,0,0,2,2,6,1,0,2,0,0,-14
6,22300541,1610612766,CHA,Charlotte,1630550,JT Thor,JT,18.96666667,2,7,0.286,1,3,0.333,0,0,0,2,2,4,0,0,0,1,3,5,-1
7,22300541,1610612766,CHA,Charlotte,1641877,Nathan Mensah,Nathan,18.8,0,4,0,0,0,0,0,0,0,4,3,7,2,0,0,2,6,0,-9
8,22300541,1610612766,CHA,Charlotte,1641778,Leaky Black,Leaky,7.383333333,1,2,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,-9
9,22300541,1610612766,CHA,Charlotte,1641733,Nick Smith Jr.,Nick,24.5,4,9,0.444,1,3,0.333,0,0,0,2,4,6,5,0,0,1,2,9,-16
10,22300541,1610612766,CHA,Charlotte,1631121,Bryce McGowens,Bryce,23.5,5,7,0.714,1,2,0.5,1,1,1,0,0,0,0,1,0,4,1,12,-18
11,22300541,1610612766,CHA,Charlotte,1630547,James Bouknight,James,5.783333333,0,2,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,-9
13,22300541,1610612759,SAS,San Antonio,1630577,Julian Champagnie,Julian,20.53333333,2,8,0.25,2,7,0.286,3,3,1,0,2,2,1,0,0,1,2,9,15
14,22300541,1610612759,SAS,San Antonio,1631110,Jeremy Sochan,Jeremy,25.61666667,5,7,0.714,1,2,0.5,2,3,0.667,0,6,6,4,2,1,1,0,13,35
15,22300541,1610612759,SAS,San Antonio,1641705,Victor Wembanyama,Victor,19.68333333,9,14,0.643,2,3,0.667,6,6,1,3,8,11,1,0,2,3,2,26,22
16,22300541,1610612759,SAS,San Antonio,1630170,Devin Vassell,Devin,25.63333333,4,10,0.4,1,3,0.333,3,3,1,0,3,3,5,2,0,2,2,12,28
17,22300541,1610612759,SAS,San Antonio,1630200,Tre Jones,Tre,21.63333333,2,4,0.5,0,1,0,2,2,1,0,3,3,7,1,0,0,3,6,19
18,22300541,1610612759,SAS,San Antonio,1631230,Dominick Barlow,Dominick,16.91666667,1,4,0.25,0,0,0,3,6,0.5,2,4,6,1,0,3,0,2,5,11
19,22300541,1610612759,SAS,San Antonio,1629640,Keldon Johnson,Keldon,18.65,3,11,0.273,2,7,0.286,2,2,1,0,2,2,1,1,0,2,2,10,6
20,22300541,1610612759,SAS,San Antonio,1631103,Malaki Branham,Malaki,20.46666667,3,7,0.429,2,3,0.667,0,0,0,0,2,2,4,0,0,2,0,8,19
21,22300541,1610612759,SAS,San Antonio,1626224,Cedi Osman,Cedi,13.73333333,4,4,1,2,2,1,1,2,0.5,1,3,4,1,1,0,3,2,11,3
22,22300541,1610612759,SAS,San Antonio,1631104,Blake Wesley,Blake,16.61666667,2,3,0.667,0,0,0,0,0,0,0,2,2,3,1,0,0,3,4,3
23,22300541,1610612759,SAS,San Antonio,203926,Doug McDermott,Doug,11.61666667,4,6,0.667,4,6,0.667,2,3,0.667,0,2,2,0,0,0,0,0,14,13
24,22300541,1610612759,SAS,San Antonio,1630572,Sandro Mamukelashvili,Sandro,9.633333333,0,1,0,0,0,0,1,2,0.5,1,1,2,0,0,1,0,1,1,2
25,22300541,1610612759,SAS,San Antonio,1628984,Devonte' Graham,Devonte',9.633333333,3,5,0.6,2,4,0.5,0,0,0,0,0,0,2,1,0,0,1,8,2
26,22300541,1610612759,SAS,San Antonio,1629603,Mamadi Diakite,Mamadi,9.633333333,3,3,1,0,0,0,2,2,1,0,0,0,1,0,0,0,0,8,2
0,22300539,1610612740,NOP,New Orleans,1627742,Brandon Ingram,Brandon,33.8,4,11,0.364,0,1,0,1,2,0.5,0,4,4,6,0,0,2,2,9,-14
1,22300539,1610612740,NOP,New Orleans,1629627,Zion Williamson,Zion,35.35,13,22,0.591,0,0,0,4,6,0.667,2,4,6,5,0,1,1,1,30,-7
2,22300539,1610612740,NOP,New Orleans,202685,Jonas Valanciunas,Jonas,25.65,5,11,0.455,1,3,0.333,6,6,1,2,4,6,1,0,0,0,3,17,-9
3,22300539,1610612740,NOP,New Orleans,1630529,Herbert Jones,Herbert,19.18333333,3,4,0.75,2,2,1,0,0,0,0,1,1,1,0,1,1,1,8,-2
4,22300539,1610612740,NOP,New Orleans,203468,CJ McCollum,CJ,30.18333333,4,10,0.4,3,8,0.375,1,2,0.5,0,5,5,7,1,0,2,2,12,-13
5,22300539,1610612740,NOP,New Orleans,1626204,Larry Nance Jr.,Larry,20.41666667,5,6,0.833,3,4,0.75,0,0,0,0,2,2,1,2,1,1,1,13,-9
6,22300539,1610612740,NOP,New Orleans,1630530,Trey Murphy III,Trey,27.55,2,9,0.222,2,8,0.25,0,0,0,0,3,3,4,2,0,0,0,6,-18
7,22300539,1610612740,NOP,New Orleans,1630631,Jose Alvarado,Jose,16.55,3,7,0.429,2,3,0.667,2,2,1,1,0,1,1,1,0,1,0,10,-2
8,22300539,1610612740,NOP,New Orleans,1630230,Naji Marshall,Naji,12.05,2,5,0.4,0,2,0,2,2,1,1,1,2,0,0,0,0,0,6,-5
9,22300539,1610612740,NOP,New Orleans,1630700,Dyson Daniels,Dyson,15.4,1,4,0.25,0,2,0,0,2,0,2,2,4,3,3,0,0,0,2,7
10,22300539,1610612740,NOP,New Orleans,1641722,Jordan Hawkins,Jordan,1.933333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
11,22300539,1610612740,NOP,New Orleans,1630604,E.J. Liddell,E.J.,1.933333333,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6
13,22300539,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,33.38333333,8,12,0.667,2,5,0.4,2,3,0.667,1,9,10,1,1,1,1,2,20,14
14,22300539,1610612743,DEN,Denver,203932,Aaron Gordon,Aaron,30.98333333,7,12,0.583,0,2,0,1,3,0.333,3,2,5,2,0,0,2,2,15,9
15,22300539,1610612743,DEN,Denver,203999,Nikola Jokic,Nikola,32.18333333,11,17,0.647,1,2,0.5,4,4,1,3,7,10,14,0,1,2,4,27,12
16,22300539,1610612743,DEN,Denver,203484,Kentavious Caldwell-Pope,Kentavious,31,4,9,0.444,3,6,0.5,0,0,0,0,2,2,3,2,0,0,0,11,9
17,22300539,1610612743,DEN,Denver,1627750,Jamal Murray,Jamal,34.11666667,8,15,0.533,3,5,0.6,1,1,1,0,2,2,9,0,0,2,3,20,18
18,22300539,1610612743,DEN,Denver,202704,Reggie Jackson,Reggie,24.35,5,10,0.5,2,5,0.4,0,0,0,0,2,2,0,1,0,3,1,12,4
19,22300539,1610612743,DEN,Denver,1631128,Christian Braun,Christian,16.71666667,1,4,0.25,1,4,0.25,1,2,0.5,1,5,6,0,0,0,3,2,4,7
20,22300539,1610612743,DEN,Denver,1631212,Peyton Watson,Peyton,15.08333333,3,7,0.429,2,4,0.5,0,0,0,1,2,3,0,1,1,0,1,8,9
21,22300539,1610612743,DEN,Denver,201599,DeAndre Jordan,DeAndre,13.88333333,2,2,1,0,0,0,2,2,1,1,6,7,1,0,1,0,1,6,6
22,22300539,1610612743,DEN,Denver,203200,Justin Holiday,Justin,1.933333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-6
23,22300539,1610612743,DEN,Denver,1630192,Zeke Nnaji,Zeke,1.933333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
24,22300539,1610612743,DEN,Denver,1630643,Jay Huff,Jay,1.933333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-6
25,22300539,1610612743,DEN,Denver,1630296,Braxton Key,Braxton,0.566666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4
26,22300539,1610612743,DEN,Denver,1631221,Collin Gillespie,Collin,1.933333333,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-6
0,22300549,1610612747,LAL,Los Angeles,1627752,Taurean Prince,Taurean,30.16666667,5,8,0.625,2,4,0.5,0,0,0,0,1,1,1,0,1,0,3,12,-19
1,22300549,1610612747,LAL,Los Angeles,1629629,Cam Reddish,Cam,11.26666667,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3
2,22300549,1610612747,LAL,Los Angeles,203076,Anthony Davis,Anthony,39.26666667,5,21,0.238,0,1,0,5,6,0.833,2,13,15,11,1,4,6,1,15,-12
3,22300549,1610612747,LAL,Los Angeles,1630559,Austin Reaves,Austin,30.9,7,8,0.875,1,2,0.5,4,6,0.667,1,3,4,2,0,0,1,6,19,-21
4,22300549,1610612747,LAL,Los Angeles,1626156,D'Angelo Russell,D'Angelo,40.78333333,15,26,0.577,6,11,0.545,3,3,1,0,3,3,8,1,2,3,3,39,-2
5,22300549,1610612747,LAL,Los Angeles,1631108,Max Christie,Max,13.95,1,2,0.5,1,1,1,0,0,0,0,0,0,3,1,0,0,3,3,9
6,22300549,1610612747,LAL,Los Angeles,1629020,Jarred Vanderbilt,Jarred,22.91666667,2,2,1,1,1,1,0,0,0,2,1,3,1,1,0,2,4,5,4
7,22300549,1610612747,LAL,Los Angeles,1629060,Rui Hachimura,Rui,18.7,6,12,0.5,0,2,0,5,6,0.833,1,2,3,1,1,0,0,0,17,12
8,22300549,1610612747,LAL,Los Angeles,1626174,Christian Wood,Christian,22.43333333,5,10,0.5,2,6,0.333,3,3,1,1,8,9,1,0,1,0,1,15,-4
9,22300549,1610612747,LAL,Los Angeles,1630219,Skylar Mays,Skylar,9.616666667,0,2,0,0,0,0,0,0,0,0,1,1,2,1,0,0,2,0,-5
13,22300549,1610612762,UTA,Utah,1631323,Simone Fontecchio,Simone,23.56666667,0,5,0,0,3,0,0,0,0,2,2,4,4,0,0,1,3,0,16
14,22300549,1610612762,UTA,Utah,1628374,Lauri Markkanen,Lauri,33.25,8,16,0.5,3,6,0.5,10,11,0.909,2,7,9,5,2,1,0,0,29,16
15,22300549,1610612762,UTA,Utah,1628381,John Collins,John,34.16666667,7,9,0.778,3,4,0.75,2,2,1,2,11,13,2,3,1,1,5,19,18
16,22300549,1610612762,UTA,Utah,1629012,Collin Sexton,Collin,27.71666667,8,13,0.615,1,4,0.25,10,10,1,1,3,4,5,0,0,1,5,27,18
17,22300549,1610612762,UTA,Utah,1627739,Kris Dunn,Kris,16.73333333,3,4,0.75,1,2,0.5,0,0,0,0,0,0,3,1,0,2,2,7,6
18,22300549,1610612762,UTA,Utah,1631117,Walker Kessler,Walker,13.53333333,2,4,0.5,0,0,0,0,2,0,2,4,6,0,0,1,0,2,4,-12
19,22300549,1610612762,UTA,Utah,1641718,Keyonte George,Keyonte,26.51666667,5,11,0.455,3,9,0.333,6,6,1,0,3,3,3,1,0,1,0,19,-6
20,22300549,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,31.45,6,18,0.333,1,6,0.167,8,8,1,2,2,4,4,0,1,2,2,21,-2
21,22300549,1610612762,UTA,Utah,1630534,Ochai Agbaji,Ochai,18.1,1,5,0.2,0,2,0,0,0,0,1,3,4,0,0,1,0,0,2,-9
22,22300549,1610612762,UTA,Utah,203482,Kelly Olynyk,Kelly,14.96666667,2,8,0.25,0,1,0,0,0,0,1,4,5,2,0,0,2,1,4,-10
0,22300547,1610612740,NOP,New Orleans,1630529,Herbert Jones,Herbert,31.66666667,5,13,0.385,1,3,0.333,4,6,0.667,2,3,5,3,0,2,1,5,15,4
1,22300547,1610612740,NOP,New Orleans,1630230,Naji Marshall,Naji,30.63333333,5,12,0.417,2,4,0.5,1,2,0.5,1,5,6,1,0,0,2,3,13,-7
2,22300547,1610612740,NOP,New Orleans,202685,Jonas Valanciunas,Jonas,27.83333333,4,6,0.667,0,0,0,6,9,0.667,5,7,12,7,0,2,0,4,14,-4
3,22300547,1610612740,NOP,New Orleans,1641722,Jordan Hawkins,Jordan,36.56666667,11,19,0.579,6,12,0.5,6,8,0.75,3,2,5,4,2,0,3,3,34,10
4,22300547,1610612740,NOP,New Orleans,1630700,Dyson Daniels,Dyson,37.6,4,7,0.571,0,1,0,2,2,1,2,4,6,7,0,0,2,2,10,18
5,22300547,1610612740,NOP,New Orleans,1630526,Jeremiah Robinson-Earl,Jeremiah,22.13333333,1,4,0.25,0,1,0,0,0,0,0,4,4,0,2,0,1,1,2,10
6,22300547,1610612740,NOP,New Orleans,1630631,Jose Alvarado,Jose,26.28333333,5,12,0.417,3,8,0.375,1,2,0.5,0,2,2,4,1,0,0,2,14,8
7,22300547,1610612740,NOP,New Orleans,1630184,Kira Lewis Jr.,Kira,7.133333333,0,2,0,0,1,0,2,2,1,0,2,2,0,0,0,1,0,2,-3
8,22300547,1610612740,NOP,New Orleans,1626204,Larry Nance Jr.,Larry,20.16666667,4,4,1,0,0,0,6,6,1,1,1,2,3,2,0,0,0,14,14
12,22300547,1610612742,DAL,Dallas,1630182,Josh Green,Josh,32.38333333,3,8,0.375,1,3,0.333,2,2,1,2,4,6,4,0,0,3,2,9,-3
13,22300547,1610612742,DAL,Dallas,1627884,Derrick Jones Jr.,Derrick,27.93333333,8,10,0.8,3,5,0.6,5,5,1,0,4,4,1,0,0,1,4,24,-20
14,22300547,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,33.65,0,1,0,0,0,0,2,2,1,5,4,9,8,3,0,1,5,2,6
15,22300547,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,39.33333333,8,17,0.471,3,8,0.375,5,6,0.833,0,4,4,0,0,0,0,3,24,-6
16,22300547,1610612742,DAL,Dallas,202681,Kyrie Irving,Kyrie,40.31666667,12,27,0.444,5,14,0.357,4,4,1,0,5,5,6,1,0,1,2,33,-8
17,22300547,1610612742,DAL,Dallas,1630702,Jaden Hardy,Jaden,23.35,3,8,0.375,2,4,0.5,0,0,0,0,2,2,1,0,0,2,1,8,-13
18,22300547,1610612742,DAL,Dallas,1629684,Grant Williams,Grant,14.35,0,2,0,0,2,0,0,0,0,1,0,1,1,0,1,2,5,0,-16
19,22300547,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,11,1,3,0.333,0,2,0,0,0,0,1,1,2,1,1,0,1,0,2,5
20,22300547,1610612742,DAL,Dallas,203552,Seth Curry,Seth,11.6,1,3,0.333,1,2,0.5,0,0,0,0,0,0,0,1,0,0,3,3,1
21,22300547,1610612742,DAL,Dallas,1630639,A.J. Lawson,A.J.,6.083333333,1,3,0.333,0,1,0,1,1,1,0,1,1,1,0,0,1,0,3,4
0,22300548,1610612741,CHI,Chicago,1627936,Alex Caruso,Alex,33.38333333,3,5,0.6,3,4,0.75,2,2,1,0,6,6,6,2,3,1,1,11,17
1,22300548,1610612741,CHI,Chicago,201942,DeMar DeRozan,DeMar,34.41666667,8,19,0.421,2,5,0.4,2,2,1,0,4,4,4,0,0,0,1,20,6
2,22300548,1610612741,CHI,Chicago,202696,Nikola Vucevic,Nikola,31.15,10,17,0.588,2,5,0.4,2,3,0.667,3,13,16,5,0,3,1,2,24,13
3,22300548,1610612741,CHI,Chicago,203897,Zach LaVine,Zach,35.73333333,3,8,0.375,1,5,0.2,3,4,0.75,0,6,6,7,1,0,2,3,10,12
4,22300548,1610612741,CHI,Chicago,1629632,Coby White,Coby,32.23333333,6,13,0.462,0,3,0,3,4,0.75,0,2,2,4,0,1,0,2,15,-11
5,22300548,1610612741,CHI,Chicago,1630245,Ayo Dosunmu,Ayo,29.33333333,8,9,0.889,3,3,1,2,2,1,0,2,2,4,1,0,2,4,21,7
6,22300548,1610612741,CHI,Chicago,1628975,Jevon Carter,Jevon,23.78333333,5,12,0.417,4,9,0.444,0,0,0,0,1,1,0,0,0,3,2,14,-6
7,22300548,1610612741,CHI,Chicago,203083,Andre Drummond,Andre,16.85,3,7,0.429,0,0,0,1,3,0.333,4,6,10,1,1,1,0,2,7,-7
8,22300548,1610612741,CHI,Chicago,1631207,Dalen Terry,Dalen,3.116666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1
12,22300548,1610612759,SAS,San Antonio,1630577,Julian Champagnie,Julian,16.7,1,5,0.2,1,3,0.333,3,3,1,0,5,5,4,0,0,1,1,6,-4
13,22300548,1610612759,SAS,San Antonio,1631110,Jeremy Sochan,Jeremy,31.16666667,4,15,0.267,2,6,0.333,1,1,1,4,3,7,2,0,0,1,3,11,-10
14,22300548,1610612759,SAS,San Antonio,1631230,Dominick Barlow,Dominick,22.21666667,2,5,0.4,0,0,0,1,2,0.5,4,2,6,3,1,1,0,1,5,5
15,22300548,1610612759,SAS,San Antonio,1630170,Devin Vassell,Devin,33.85,1,13,0.077,1,8,0.125,2,3,0.667,0,4,4,2,1,0,2,0,5,-13
16,22300548,1610612759,SAS,San Antonio,1630200,Tre Jones,Tre,32.43333333,10,13,0.769,4,6,0.667,6,6,1,1,8,9,4,0,0,1,2,30,-14
17,22300548,1610612759,SAS,San Antonio,1629640,Keldon Johnson,Keldon,29.73333333,8,14,0.571,4,5,0.8,6,6,1,0,4,4,5,0,1,2,2,26,-1
18,22300548,1610612759,SAS,San Antonio,1631103,Malaki Branham,Malaki,21.71666667,6,15,0.4,2,8,0.25,0,0,0,0,1,1,1,3,0,1,0,14,3
19,22300548,1610612759,SAS,San Antonio,1630572,Sandro Mamukelashvili,Sandro,18.16666667,3,7,0.429,1,3,0.333,1,2,0.5,3,5,8,1,1,2,0,5,8,-6
20,22300548,1610612759,SAS,San Antonio,1626224,Cedi Osman,Cedi,22.86666667,3,5,0.6,3,5,0.6,0,0,0,0,2,2,1,1,0,0,3,9,5
21,22300548,1610612759,SAS,San Antonio,1631104,Blake Wesley,Blake,11.15,1,3,0.333,0,2,0,0,0,0,0,1,1,3,0,0,0,2,2,5
0,22300546,1610612753,ORL,Orlando,1631216,Caleb Houstan,Caleb,34.65,5,13,0.385,4,12,0.333,0,0,0,1,2,3,2,1,0,3,0,14,-13
1,22300546,1610612753,ORL,Orlando,1631094,Paolo Banchero,Paolo,36.36666667,8,19,0.421,0,4,0,4,7,0.571,2,7,9,8,0,2,2,4,20,-7
2,22300546,1610612753,ORL,Orlando,1629048,Goga Bitadze,Goga,22.18333333,4,6,0.667,0,1,0,0,0,0,2,7,9,2,2,0,1,2,8,-1
3,22300546,1610612753,ORL,Orlando,1629643,Chuma Okeke,Chuma,19,2,6,0.333,1,5,0.2,0,0,0,1,3,4,2,0,0,0,1,5,-3
4,22300546,1610612753,ORL,Orlando,1630591,Jalen Suggs,Jalen,19.68333333,4,8,0.5,1,3,0.333,0,0,0,1,3,4,0,0,0,1,3,9,-9
5,22300546,1610612753,ORL,Orlando,1641710,Anthony Black,Anthony,33.13333333,5,8,0.625,0,1,0,3,6,0.5,0,4,4,1,1,1,1,2,13,-9
6,22300546,1610612753,ORL,Orlando,1630243,Trevelin Queen,Trevelin,17.08333333,3,6,0.5,0,3,0,1,1,1,0,4,4,1,0,3,2,2,7,4
7,22300546,1610612753,ORL,Orlando,1628371,Jonathan Isaac,Jonathan,15.1,0,1,0,0,0,0,6,8,0.75,2,3,5,1,0,0,0,3,6,-7
8,22300546,1610612753,ORL,Orlando,1629021,Moritz Wagner,Moritz,18.21666667,2,6,0.333,0,3,0,0,0,0,0,4,4,2,0,1,3,1,4,-9
9,22300546,1610612753,ORL,Orlando,1630175,Cole Anthony,Cole,24.58333333,6,11,0.545,1,3,0.333,1,2,0.5,2,2,4,2,1,1,2,4,14,-6
12,22300546,1610612760,OKC,Oklahoma City,1629652,Luguentz Dort,Luguentz,32.46666667,4,8,0.5,2,5,0.4,2,2,1,1,2,3,2,1,1,1,5,12,0
13,22300546,1610612760,OKC,Oklahoma City,1631114,Jalen Williams,Jalen,33,7,16,0.438,1,3,0.333,1,1,1,2,4,6,2,0,0,2,1,16,12
14,22300546,1610612760,OKC,Oklahoma City,1631096,Chet Holmgren,Chet,31.55,7,14,0.5,1,5,0.2,0,0,0,2,6,8,3,1,2,2,0,15,5
15,22300546,1610612760,OKC,Oklahoma City,1630581,Josh Giddey,Josh,27.45,4,12,0.333,1,5,0.2,3,4,0.75,1,7,8,4,1,0,0,1,12,15
16,22300546,1610612760,OKC,Oklahoma City,1628983,Shai Gilgeous-Alexander,Shai,35.96666667,13,20,0.65,0,4,0,11,12,0.917,2,4,6,7,3,1,0,2,37,14
17,22300546,1610612760,OKC,Oklahoma City,1631172,Ousmane Dieng,Ousmane,8.516666667,0,2,0,0,2,0,0,0,0,1,1,2,0,0,0,1,0,0,3
18,22300546,1610612760,OKC,Oklahoma City,1630198,Isaiah Joe,Isaiah,16.33333333,4,8,0.5,1,4,0.25,0,0,0,0,2,2,1,0,0,1,1,9,1
19,22300546,1610612760,OKC,Oklahoma City,1629026,Kenrich Williams,Kenrich,16.45,1,2,0.5,1,2,0.5,0,0,0,0,5,5,2,0,0,0,1,3,7
20,22300546,1610612760,OKC,Oklahoma City,1641717,Cason Wallace,Cason,19.75,0,5,0,0,4,0,1,2,0.5,2,1,3,0,0,0,0,3,1,5
21,22300546,1610612760,OKC,Oklahoma City,203995,Vasilije Micic,Vasilije,11.26666667,3,5,0.6,1,2,0.5,0,0,0,0,2,2,1,1,0,1,1,7,0
22,22300546,1610612760,OKC,Oklahoma City,1630598,Aaron Wiggins,Aaron,7.25,0,2,0,0,0,0,0,0,0,1,0,1,1,2,0,0,4,0,-2
0,22300544,1610612752,NYK,New York,1628384,OG Anunoby,OG,31.66666667,7,15,0.467,1,4,0.25,3,4,0.75,2,3,5,2,1,4,4,1,18,7
1,22300544,1610612752,NYK,New York,203944,Julius Randle,Julius,35.61666667,9,21,0.429,1,6,0.167,5,6,0.833,5,6,11,5,0,1,6,2,24,10
2,22300544,1610612752,NYK,New York,1628392,Isaiah Hartenstein,Isaiah,42.11666667,5,6,0.833,0,0,0,2,4,0.5,7,13,20,2,2,4,3,1,12,7
3,22300544,1610612752,NYK,New York,1628978,Donte DiVincenzo,Donte,32.93333333,4,14,0.286,3,11,0.273,2,3,0.667,0,3,3,4,4,0,2,2,13,8
4,22300544,1610612752,NYK,New York,1630540,Miles McBride,Miles,38.05,7,10,0.7,4,7,0.571,1,2,0.5,0,6,6,5,1,1,3,3,19,13
5,22300544,1610612752,NYK,New York,1628404,Josh Hart,Josh,28.71666667,3,7,0.429,2,4,0.5,0,0,0,0,7,7,3,2,0,2,2,8,7
6,22300544,1610612752,NYK,New York,1630201,Malachi Flynn,Malachi,9.95,4,5,0.8,1,2,0.5,0,0,0,0,1,1,3,1,0,1,3,9,-1
7,22300544,1610612752,NYK,New York,1629656,Quentin Grimes,Quentin,15.06666667,1,5,0.2,1,4,0.25,0,0,0,0,2,2,1,0,0,0,1,3,4
8,22300544,1610612752,NYK,New York,1630173,Precious Achiuwa,Precious,5.883333333,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,5
14,22300544,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,35.7,5,13,0.385,1,7,0.143,6,8,0.75,3,5,8,8,2,1,4,1,17,-4
15,22300544,1610612763,MEM,Memphis,1631223,David Roddy,David,34.9,6,12,0.5,2,4,0.5,0,0,0,1,3,4,1,2,0,2,4,14,-19
16,22300544,1610612763,MEM,Memphis,1630214,Xavier Tillman,Xavier,36.2,6,15,0.4,0,2,0,0,0,0,0,5,5,5,6,1,2,4,12,-6
17,22300544,1610612763,MEM,Memphis,1628379,Luke Kennard,Luke,33.28333333,6,13,0.462,2,8,0.25,0,0,0,0,3,3,2,0,0,0,2,14,-1
18,22300544,1610612763,MEM,Memphis,1631367,Jacob Gilyard,Jacob,31.61666667,2,8,0.25,1,6,0.167,0,0,0,1,1,2,7,2,0,0,4,5,-12
19,22300544,1610612763,MEM,Memphis,1631222,Jake LaRavia,Jake,1.316666667,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,2,-2
20,22300544,1610612763,MEM,Memphis,1629723,John Konchar,John,20.43333333,0,4,0,0,3,0,0,0,0,1,2,3,1,1,2,0,1,0,-9
21,22300544,1610612763,MEM,Memphis,1630533,Ziaire Williams,Ziaire,19.51666667,2,8,0.25,1,4,0.25,5,5,1,1,3,4,2,1,0,2,0,10,-9
22,22300544,1610612763,MEM,Memphis,1641713,GG Jackson,GG,27.05,9,14,0.643,2,4,0.5,0,0,0,2,4,6,1,0,2,2,0,20,2
0,22300545,1610612744,GSW,Golden State,203952,Andrew Wiggins,Andrew,32.48333333,3,13,0.231,1,3,0.333,0,0,0,3,1,4,1,0,0,0,3,7,-14
1,22300545,1610612744,GSW,Golden State,203967,Dario Saric,Dario,34.03333333,5,9,0.556,1,5,0.2,1,2,0.5,0,6,6,6,1,0,3,1,12,-6
2,22300545,1610612744,GSW,Golden State,1626172,Kevon Looney,Kevon,18.43333333,3,6,0.5,0,0,0,0,0,0,4,2,6,3,0,1,0,2,6,7
3,22300545,1610612744,GSW,Golden State,202691,Klay Thompson,Klay,35.53333333,7,23,0.304,6,17,0.353,1,1,1,2,1,3,3,0,0,2,2,21,-8
4,22300545,1610612744,GSW,Golden State,1641764,Brandin Podziemski,Brandin,35.73333333,10,14,0.714,3,5,0.6,0,1,0,1,9,10,3,2,0,0,3,23,-1
5,22300545,1610612744,GSW,Golden State,1630228,Jonathan Kuminga,Jonathan,29.61666667,10,18,0.556,2,3,0.667,6,6,1,0,3,3,2,1,1,0,2,28,-18
6,22300545,1610612744,GSW,Golden State,1631218,Trayce Jackson-Davis,Trayce,18.2,6,8,0.75,0,0,0,0,2,0,0,2,2,1,1,1,0,0,12,-13
7,22300545,1610612744,GSW,Golden State,202709,Cory Joseph,Cory,18.41666667,1,2,0.5,1,2,0.5,0,0,0,0,3,3,2,0,1,1,1,3,-11
8,22300545,1610612744,GSW,Golden State,1631311,Lester Quinones,Lester,17.56666667,2,5,0.4,1,1,1,1,2,0.5,2,2,4,2,0,0,1,2,6,9
12,22300545,1610612749,MIL,Milwaukee,203114,Khris Middleton,Khris,32.85,10,13,0.769,3,5,0.6,1,2,0.5,1,2,3,10,1,1,3,2,24,-2
13,22300545,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,36.65,13,22,0.591,1,3,0.333,6,8,0.75,3,6,9,5,0,0,4,3,33,1
14,22300545,1610612749,MIL,Milwaukee,201572,Brook Lopez,Brook,33.68333333,5,9,0.556,1,5,0.2,0,0,0,2,6,8,6,0,2,1,1,11,7
15,22300545,1610612749,MIL,Milwaukee,1627736,Malik Beasley,Malik,28.55,4,8,0.5,3,6,0.5,0,0,0,2,2,4,1,2,0,1,1,11,14
